Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability,dock_availability_x,availability,dock_availability_y
2022-06-01 10:00:00+00:00,-0.1545396153419373,-2.6275871372838653,-0.9994982035142234,-0.9747187045147352,0,2,10,False,1.0,0.0611111111111111,0.0766666666666666,0.9816666666666668,0.9816666666666668,0.3822222222222222,0.4125,0.6797222222222224,0.6797222222222224,0.9816666666666668,0.9816666666666668,0.1658333333333333,0.1661111111111111,0.0,0.0,0.0,0.0,0.1127777777777777,0.1294444444444444,0.582777777777778,0.5522222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.4969444444444446,0.5275000000000002
2022-06-01 11:00:00+00:00,-0.1545396153419373,-2.4571087215848006,-0.8426434685320588,-0.9747187045147352,0,2,11,False,0.0,0.986388888888889,0.986388888888889,0.986388888888889,0.986388888888889,0.0711111111111111,0.0488888888888888,0.5266666666666667,0.5038888888888889,0.1697222222222222,0.1544444444444444,0.0,0.0,0.1927777777777778,0.185,0.2091666666666667,0.2177777777777778,0.0,0.0230555555555555,0.0,0.0,0.7788888888888889,0.8016666666666666,0.0,0.0,0.0,0.0,0.986388888888889,0.986388888888889
2022-06-01 12:00:00+00:00,-0.1545396153419373,-2.404653824446627,-0.9210708360231412,-0.9747187045147352,1,2,12,False,0.0,0.0847222222222222,0.0683333333333333,0.0994444444444444,0.0983333333333333,0.3627777777777778,0.3852777777777778,0.0394444444444444,0.0527777777777777,0.0,0.0,0.2852777777777778,0.2544444444444445,0.4072222222222222,0.3994444444444445,0.0,0.0,0.1211111111111111,0.0994444444444444,0.0,0.0,0.0391666666666666,0.0163888888888888,0.0,0.0,0.0,0.0,0.9838888888888888,0.9838888888888888
2022-06-01 13:00:00+00:00,-0.1545396153419373,-2.207947960178476,-0.6857887335498944,-0.9747187045147352,1,2,13,False,1.0,0.0,0.0,0.3269444444444443,0.3283333333333332,0.9899999999999998,0.9899999999999998,0.6244444444444445,0.6175,0.0305555555555555,0.0675,0.4394444444444444,0.4313888888888889,0.2963888888888889,0.2716666666666666,0.1455555555555555,0.1291666666666666,0.3072222222222222,0.3908333333333334,0.0,0.0,0.6733333333333332,0.6741666666666666,0.0541666666666666,0.0766666666666666,0.0,0.0,0.4183333333333333,0.3655555555555555
2022-06-01 14:00:00+00:00,-0.1545396153419373,-2.3653126515929968,-1.7053445109339636,-0.9747187045147352,7,2,14,False,1.0,0.0,0.0,0.6780555555555555,0.6777777777777778,0.9908333333333332,0.9908333333333332,0.6011111111111109,0.6233333333333332,0.3336111111111111,0.3411111111111111,0.6388888888888887,0.653611111111111,0.4322222222222221,0.438611111111111,0.0388888888888888,0.0547222222222222,0.9061111111111112,0.8833333333333333,0.0,0.0,0.0,0.0,0.4438888888888888,0.4277777777777776,0.0,0.0,0.1075,0.1388888888888889
2022-06-01 15:00:00+00:00,-0.1545396153419373,-2.37842637587754,-1.23478030598747,-0.9747187045147352,0,2,15,False,7.0,0.1211111111111111,0.1366666666666667,0.3244444444444445,0.2819444444444445,0.7944444444444442,0.8111111111111109,0.8433333333333332,0.8119444444444442,0.3519444444444444,0.3752777777777777,0.9874999999999996,0.9874999999999996,0.36,0.3838888888888889,0.2594444444444444,0.2361111111111111,0.7858333333333333,0.8163888888888888,0.0,0.0,0.8955555555555554,0.9183333333333332,0.6513888888888889,0.6655555555555556,0.1288888888888889,0.1125,0.797222222222222,0.7816666666666665
2022-06-01 16:00:00+00:00,-0.1545396153419373,-2.7193832072756687,-1.862199245916128,-1.3646061863206294,0,2,16,False,0.0,0.982222222222222,0.982222222222222,0.4166666666666667,0.4327777777777778,0.982222222222222,0.982222222222222,0.2466666666666666,0.2616666666666666,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.2644444444444445,0.2641666666666667,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.0,0.0,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.9558333333333332,0.971111111111111,0.9330555555555554,0.9483333333333333
2022-06-01 17:00:00+00:00,-0.1545396153419373,-2.8636341744056466,-0.6073613660588121,-1.3646061863206294,2,2,17,False,0.0,0.3133333333333334,0.2983333333333334,0.7347222222222222,0.7394444444444443,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.2177777777777777,0.2125,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.0,0.0,0.9513888888888888,0.9349999999999998,0.9911111111111108,0.9911111111111108,0.773611111111111,0.7824999999999999,0.9911111111111108,0.9911111111111108
2022-06-01 18:00:00+00:00,-0.1545396153419373,-2.9685439686819937,-0.9994982035142234,-1.3646061863206294,2,2,18,False,2.0,0.0,0.0,0.680833333333333,0.6736111111111107,0.989444444444444,0.989444444444444,0.989444444444444,0.989444444444444,0.989444444444444,0.989444444444444,0.989444444444444,0.989444444444444,0.7391666666666663,0.7863888888888885,0.989444444444444,0.989444444444444,0.989444444444444,0.989444444444444,0.0,0.0,0.0,0.0,0.989444444444444,0.989444444444444,0.989444444444444,0.989444444444444,0.989444444444444,0.989444444444444
2022-06-01 19:00:00+00:00,-0.1545396153419373,-3.0341125901047103,-0.52893399856773,-1.7544936681265235,1,2,19,False,2.0,0.5302777777777778,0.5522222222222223,0.6133333333333334,0.6041666666666667,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.2261111111111111,0.2338888888888889,0.0769444444444444,0.1005555555555555,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332
2022-06-01 20:00:00+00:00,-0.1545396153419373,-3.0341125901047103,0.2553396763430925,-1.7544936681265235,0,2,20,False,1.0,0.5874999999999999,0.5791666666666666,0.8847222222222222,0.8775,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332
2022-06-01 21:00:00+00:00,-0.1545396153419373,-3.0996812115274275,-0.4505066310766477,-1.7544936681265235,0,2,21,False,0.0,0.8291666666666665,0.8227777777777776,0.899444444444444,0.8836111111111107,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995
