Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_1,dock_availability_1,bike_availability_2,dock_availability_2,bike_availability_3,dock_availability_3,bike_availability_4,dock_availability_4,bike_availability_5,dock_availability_5,bike_availability_6,dock_availability_6,bike_availability_7,dock_availability_7,bike_availability_8,dock_availability_8,bike_availability_9,dock_availability_9,availability,dock_availability
2022-09-01 13:00:00+00:00,0.0,-1.1,6.3,7,3,3,13,False,1.0,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.0,0.0,0.9819444444444444,0.9819444444444444
2022-09-01 14:00:00+00:00,0.0,-0.9,5.6,7,2,3,14,False,3.0,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.0,0.0,0.9805555555555554,0.9805555555555554
2022-09-01 15:00:00+00:00,0.0,-1.0,5.7,7,2,3,15,False,2.0,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.0,0.0,0.9833333333333332,0.9833333333333332
2022-09-01 16:00:00+00:00,0.0,-1.0,5.6,7,2,3,16,False,2.0,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.0,0.0,0.9844444444444446,0.9844444444444446
2022-09-01 17:00:00+00:00,0.0,-1.1,5.6,7,0,3,17,False,2.0,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.8455555555555557,0.8330555555555558,0.0,0.0,0.980277777777778,0.980277777777778
2022-09-01 18:00:00+00:00,0.0,-1.0,5.1,7,2,3,18,False,0.0,0.8813888888888888,0.8630555555555555,0.9858333333333332,0.9858333333333332,0.8597222222222222,0.8719444444444444,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.6386111111111111,0.663611111111111,0.0,0.0,0.9230555555555552,0.917222222222222
2022-09-01 19:00:00+00:00,0.0,-1.0,5.9,7,1,3,19,False,2.0,0.6361111111111112,0.648888888888889,0.9813888888888892,0.9813888888888892,0.7986111111111112,0.7619444444444445,0.2961111111111111,0.2777777777777778,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.4533333333333333,0.4366666666666666,0.0,0.0,0.5119444444444445,0.4997222222222223
2022-09-01 20:00:00+00:00,0.0,-0.9,4.9,7,0,3,20,False,1.0,0.6619444444444444,0.6444444444444445,0.9827777777777778,0.9827777777777778,0.0,0.0,0.0238888888888888,0.0177777777777777,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.0305555555555555,0.0366666666666666,0.0,0.0,0.5305555555555556,0.5311111111111112
2022-09-01 21:00:00+00:00,0.0,-1.0,5.7,7,1,3,21,False,0.0,0.6433333333333335,0.6347222222222224,0.3658333333333333,0.3527777777777778,0.0,0.0,0.0119444444444444,0.0302777777777777,0.9799999999999998,0.9799999999999998,0.949722222222222,0.9308333333333332,0.9799999999999998,0.9799999999999998,0.2022222222222222,0.1963888888888889,0.0,0.0,0.0119444444444444,0.0238888888888888
2022-09-01 22:00:00+00:00,0.0,-1.0,4.9,7,1,3,22,False,1.0,0.3775,0.3833333333333333,0.0,0.0,0.0,0.0,0.3674999999999999,0.3491666666666666,0.9775,0.9775,0.0,0.0,0.9775,0.9775,0.5955555555555557,0.5966666666666668,0.0,0.0,0.0,0.0
2022-09-01 23:00:00+00:00,0.0,-1.2,4.6,7,0,3,23,False,1.0,0.751388888888889,0.7694444444444446,0.0,0.0,0.2880555555555555,0.3002777777777777,0.1191666666666666,0.1369444444444444,0.9838888888888891,0.9838888888888891,0.0,0.0,0.0088888888888888,0.0,0.0,0.0,0.0,0.0,0.0125,0.0186111111111111
2022-09-02 00:00:00+00:00,0.0,-1.1,3.6,1,0,4,0,False,0.0,0.9816666666666672,0.9816666666666672,0.0,0.0,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1508333333333333,0.1516666666666666
2022-09-02 01:00:00+00:00,0.0,1.6,4.4,1,0,4,1,False,0.0,0.9808333333333334,0.9808333333333334,0.0,0.0,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-02 02:00:00+00:00,0.0,2.0,5.6,1,0,4,2,False,0.0,0.9844444444444445,0.9844444444444445,0.0,0.0,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
