Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour
2022-08-15 05:00:00+00:00,0.0,17.8,3.2,7,0,0,5,False,0.0
2022-08-15 06:00:00+00:00,0.0,19.9,1.1,7,0,0,6,False,0.0
2022-08-15 07:00:00+00:00,0.0,20.6,3.9,5,0,0,7,False,0.0
2022-08-15 08:00:00+00:00,0.0,22.1,2.5,5,1,0,8,False,0.0
2022-08-15 09:00:00+00:00,0.0,22.4,2.3,5,0,0,9,False,1.0
2022-08-15 10:00:00+00:00,0.0,23.6,3.8,2,4,0,10,False,0.0
2022-08-15 11:00:00+00:00,0.0,25.4,2.1,2,2,0,11,False,4.0
2022-08-15 12:00:00+00:00,0.0,26.8,3.3,2,1,0,12,False,2.0
2022-08-31 13:00:00+00:00,0.0,19.7,1.5,1,0,2,13,False,1.0
2022-08-31 14:00:00+00:00,0.0,20.0,2.0,1,0,2,14,False,0.0
2022-08-31 15:00:00+00:00,0.0,19.9,2.6,1,0,2,15,False,0.0
2022-08-31 16:00:00+00:00,0.0,19.8,2.0,6,0,2,16,False,0.0
2022-08-31 17:00:00+00:00,0.0,19.7,2.0,6,0,2,17,False,0.0
2022-08-31 18:00:00+00:00,0.0,18.3,1.5,6,0,2,18,False,0.0
2022-08-31 19:00:00+00:00,0.0,15.8,1.2,2,0,2,19,False,0.0
2022-08-31 20:00:00+00:00,0.0,13.0,1.7,2,0,2,20,False,0.0
2022-08-31 21:00:00+00:00,0.0,11.8,2.2,2,0,2,21,False,0.0
2022-08-31 22:00:00+00:00,0.0,11.2,2.6,0,0,2,22,False,0.0
2022-08-31 23:00:00+00:00,0.0,10.8,2.5,0,0,2,23,False,0.0
2022-08-09 00:00:00+00:00,0.0,12.0,1.6,4,0,1,0,False,0.0
2022-08-09 01:00:00+00:00,0.0,12.7,2.2,4,0,1,1,False,0.0
2022-08-09 02:00:00+00:00,0.0,12.9,2.3,4,0,1,2,False,0.0
2022-08-09 03:00:00+00:00,0.0,12.3,2.5,4,0,1,3,False,0.0
2022-08-09 04:00:00+00:00,0.0,12.1,3.4,4,0,1,4,False,0.0
2022-08-09 05:00:00+00:00,0.0,12.0,2.1,4,1,1,5,False,0.0
2022-08-09 06:00:00+00:00,0.0,11.5,2.1,4,0,1,6,False,1.0
2022-08-09 07:00:00+00:00,0.0,12.9,2.1,7,0,1,7,False,0.0
2022-08-09 08:00:00+00:00,0.0,12.3,1.9,7,0,1,8,False,0.0
2022-08-09 09:00:00+00:00,0.0,13.1,2.0,7,0,1,9,False,0.0
2022-08-09 10:00:00+00:00,0.0,14.2,1.8,7,0,1,10,False,0.0
2022-08-09 11:00:00+00:00,0.0,14.7,3.5,7,4,1,11,False,0.0
2022-08-09 12:00:00+00:00,0.0,14.6,3.5,7,1,1,12,False,4.0
2022-08-09 13:00:00+00:00,0.0,15.1,3.8,7,6,1,13,False,1.0
2022-08-09 14:00:00+00:00,0.0,15.1,4.4,7,1,1,14,False,6.0
2022-08-09 15:00:00+00:00,0.0,14.7,3.6,7,0,1,15,False,1.0
2022-08-09 16:00:00+00:00,0.0,14.6,2.7,7,0,1,16,False,0.0
2022-08-09 17:00:00+00:00,0.0,14.2,3.0,7,0,1,17,False,0.0
2022-08-09 18:00:00+00:00,0.0,13.7,2.9,7,0,1,18,False,0.0
2022-08-09 19:00:00+00:00,0.0,13.4,3.0,7,0,1,19,False,0.0
2022-08-09 20:00:00+00:00,0.0,13.3,3.7,7,1,1,20,False,0.0
2022-08-09 21:00:00+00:00,0.0,12.9,3.2,7,0,1,21,False,1.0
2022-08-09 22:00:00+00:00,0.0,12.8,2.9,7,0,1,22,False,0.0
2022-08-09 23:00:00+00:00,0.0,12.6,3.2,7,0,1,23,False,0.0
2022-08-10 00:00:00+00:00,0.0,8.7,1.3,8,0,2,0,False,0.0
2022-08-10 01:00:00+00:00,0.0,6.8,1.7,8,0,2,1,False,0.0
