Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_1,dock_availability_1,bike_availability_2,dock_availability_2,bike_availability_3,dock_availability_3,bike_availability_4,dock_availability_4,bike_availability_5,dock_availability_5,bike_availability_6,dock_availability_6,bike_availability_7,dock_availability_7,bike_availability_8,dock_availability_8,bike_availability_9,dock_availability_9,bike_availability_10,dock_availability_10,bike_availability_11,dock_availability_11,bike_availability_12,dock_availability_12,availability,dock_availability
2022-07-02 09:00:00+00:00,0.0,1.4,1.4,1,2,5,9,False,1.0,0.9611111111111112,0.9611111111111112,0.3611111111111111,0.376111111111111,0.836388888888889,0.8136111111111112,0.9611111111111112,0.9611111111111112,0.9611111111111112,0.9611111111111112,0.9611111111111112,0.9611111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.6407407407407408,0.0,0.9611111111111112,0.9611111111111112,0.9611111111111112,0.9611111111111112,0.9611111111111112,0.9611111111111112
2022-07-02 10:00:00+00:00,0.0,-0.2,1.5,1,6,5,10,False,2.0,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.0,0.0,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.0,0.0,0.0675,0.0827777777777777,0.0,0.0,0.6884259259259258,0.0827777777777777,0.4994444444444443,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886
2022-07-02 11:00:00+00:00,0.0,3.1,1.6,1,4,5,11,False,6.0,0.9977777777777772,0.9977777777777772,0.9977777777777772,0.9977777777777772,0.0,0.0,0.9977777777777772,0.9977777777777772,0.9977777777777772,0.9977777777777772,0.9977777777777772,0.9977777777777772,0.0,0.0,0.9977777777777772,0.9977777777777772,0.0,0.0,0.9977777777777772,0.9977777777777772,0.7826388888888887,0.9977777777777772,0.9977777777777772,0.9977777777777772,0.9977777777777772,0.9977777777777772
2022-07-02 12:00:00+00:00,0.0,6.6,3.0,1,3,5,12,False,4.0,0.998611111111111,0.998611111111111,0.9352777777777778,0.8805555555555555,0.3497222222222222,0.3883333333333333,0.998611111111111,0.998611111111111,0.998611111111111,0.998611111111111,0.998611111111111,0.998611111111111,0.7858333333333333,0.8013888888888888,0.998611111111111,0.998611111111111,0.0,0.0,0.998611111111111,0.998611111111111,0.7380555555555555,0.998611111111111,0.998611111111111,0.998611111111111,0.998611111111111,0.998611111111111
2022-07-02 13:00:00+00:00,0.0,7.3,2.5,1,3,5,13,False,3.0,0.980833333333333,0.980833333333333,0.6299999999999999,0.6538888888888889,0.980833333333333,0.980833333333333,0.980833333333333,0.980833333333333,0.980833333333333,0.980833333333333,0.980833333333333,0.980833333333333,0.3508333333333333,0.3269444444444443,0.2636111111111111,0.2480555555555555,0.7480555555555556,0.7633333333333333,0.741759259259259,0.2480555555555555,0.8301388888888886,0.980833333333333,0.980833333333333,0.980833333333333,0.980833333333333,0.980833333333333
2022-07-02 14:00:00+00:00,0.0,7.7,2.1,1,9,5,14,False,3.0,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.8647222222222221,0.8641666666666665,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.0,0.0,0.2577777777777778,0.2661111111111111,0.9805555555555554,0.9805555555555554,0.7396296296296295,0.2661111111111111,0.7630555555555554,0.9805555555555554,0.8309722222222221,0.9805555555555554,0.9805555555555554,0.9805555555555554
2022-07-02 15:00:00+00:00,0.0,7.0,2.5,1,3,5,15,False,9.0,0.8847222222222222,0.8458333333333333,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.8191666666666665,0.8305555555555554,0.4666666666666665,0.4502777777777776,0.7849999999999998,0.8002777777777776,0.7980555555555553,0.7974999999999998,0.979722222222222,0.979722222222222,0.7481481481481479,0.7974999999999998,0.8748611111111111,0.8305555555555554,0.489861111111111,0.979722222222222,0.979722222222222,0.979722222222222
2022-07-02 16:00:00+00:00,0.0,5.5,1.9,2,0,5,16,False,3.0,0.0,0.0,0.976944444444444,0.976944444444444,0.976944444444444,0.976944444444444,0.976944444444444,0.976944444444444,0.976944444444444,0.976944444444444,0.3130555555555555,0.3283333333333333,0.976944444444444,0.976944444444444,0.976944444444444,0.976944444444444,0.976944444444444,0.976944444444444,0.7556481481481478,0.976944444444444,0.976944444444444,0.976944444444444,0.7030555555555553,0.976944444444444,0.976944444444444,0.976944444444444
2022-07-02 17:00:00+00:00,0.0,3.1,1.3,2,1,5,17,False,0.0,0.4905555555555555,0.5133333333333333,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.5344444444444444,0.5111111111111111,0.9802777777777776,0.9802777777777776,0.4305555555555556,0.3991666666666666,0.9802777777777776,0.9802777777777776,0.8058333333333333,0.7983333333333332,0.9802777777777776,0.9802777777777776,0.7234722222222221,0.5111111111111111,0.957222222222222,0.9802777777777776,0.9802777777777776,0.9802777777777776
2022-07-02 18:00:00+00:00,0.0,0.8,0.5,2,3,5,18,False,1.0,0.979444444444444,0.979444444444444,0.979444444444444,0.979444444444444,0.979444444444444,0.979444444444444,0.979444444444444,0.979444444444444,0.3324999999999999,0.3241666666666666,0.979444444444444,0.979444444444444,0.0,0.0,0.0111111111111111,0.0,0.979444444444444,0.979444444444444,0.6120370370370368,0.0,0.5730555555555554,0.3241666666666666,0.5566666666666664,0.979444444444444,0.979444444444444,0.979444444444444
2022-07-02 19:00:00+00:00,0.0,0.4,0.9,8,0,5,19,False,3.0,0.9799999999999998,0.9799999999999998,0.4672222222222222,0.4527777777777778,0.8891666666666664,0.8811111111111108,0.9799999999999998,0.9799999999999998,0.2672222222222222,0.3,0.5836111111111111,0.5430555555555555,0.6319444444444444,0.6472222222222221,0.0,0.0,0.9799999999999998,0.9799999999999998,0.2825,0.0,0.4334722222222221,0.3,0.9799999999999998,0.9799999999999998,0.4633333333333332,0.4305555555555555
2022-07-02 20:00:00+00:00,0.0,0.2,0.3,8,3,5,20,False,0.0,0.3488888888888889,0.3311111111111112,0.8105555555555556,0.7955555555555556,0.2608333333333333,0.2444444444444445,0.3852777777777778,0.3763888888888889,0.0,0.0,0.3444444444444445,0.4152777777777778,0.4433333333333334,0.4575000000000001,0.0,0.0,0.8994444444444445,0.8291666666666667,0.1148148148148148,0.0,0.4893055555555556,0.0,0.9786111111111112,0.9786111111111112,0.1830555555555555,0.1822222222222221
2022-07-02 21:00:00+00:00,0.0,-0.2,0.4,8,1,5,21,False,3.0,0.0,0.0,0.0,0.0,0.7986111111111112,0.8538888888888889,0.9994444444444444,0.9994444444444444,0.0,0.0,0.9994444444444444,0.9994444444444444,0.9994444444444444,0.9994444444444444,0.0,0.0,0.0,0.0,0.5331481481481481,0.0,0.4997222222222222,0.0,0.9994444444444444,0.9994444444444444,0.9961111111111112,0.9994444444444444
2022-07-02 22:00:00+00:00,0.0,0.6,0.7,8,5,5,22,False,1.0,0.0,0.0,0.0,0.0,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.0702777777777777,0.1013888888888888,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.1013888888888888,0.2016666666666666,0.8558333333333331,0.8708333333333331,0.7000925925925925,0.2016666666666666,0.534861111111111,0.1013888888888888,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442
2022-07-02 23:00:00+00:00,0.0,1.1,0.8,8,0,5,23,False,5.0,0.4650000000000001,0.4802777777777778,0.535,0.5519444444444445,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.8627777777777776,0.8633333333333332,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9126388888888888,0.8633333333333332,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998
2022-07-03 00:00:00+00:00,0.0,0.3,1.7,3,0,6,0,False,0.0,0.1636111111111111,0.1488888888888888,0.998888888888889,0.998888888888889,0.7355555555555556,0.6994444444444445,0.998888888888889,0.998888888888889,0.5652777777777778,0.4658333333333333,0.998888888888889,0.998888888888889,0.998888888888889,0.998888888888889,0.998888888888889,0.998888888888889,0.998888888888889,0.998888888888889,0.998888888888889,0.998888888888889,0.7820833333333335,0.4658333333333333,0.998888888888889,0.998888888888889,0.998888888888889,0.998888888888889
2022-07-03 01:00:00+00:00,0.0,-0.2,0.8,3,0,6,1,False,0.0,0.0,0.0,0.9969444444444444,0.9969444444444444,0.4466666666666666,0.4308333333333333,0.9969444444444444,0.9969444444444444,0.0,0.0,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.4984722222222222,0.0,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.9969444444444444
2022-07-03 02:00:00+00:00,0.0,0.1,0.9,3,0,6,2,False,0.0,0.0,0.0,0.9672222222222222,0.9672222222222222,0.0,0.0,0.9672222222222222,0.9672222222222222,0.0,0.0,0.9672222222222222,0.9672222222222222,0.9672222222222222,0.9672222222222222,0.9672222222222222,0.9672222222222222,0.9672222222222222,0.9672222222222222,0.967222222222222,0.9672222222222222,0.4836111111111111,0.0,0.9672222222222222,0.9672222222222222,0.9672222222222222,0.9672222222222222
2022-07-03 03:00:00+00:00,0.0,0.2,0.8,3,0,6,3,False,0.0,0.0,0.0,0.9991666666666664,0.9991666666666664,0.0,0.0,0.9991666666666664,0.9991666666666664,0.0,0.0,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.4995833333333332,0.0,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.9991666666666664
2022-07-03 04:00:00+00:00,0.0,0.4,1.0,3,0,6,4,False,0.0,0.0,0.0,0.965277777777778,0.965277777777778,0.0,0.0,0.965277777777778,0.965277777777778,0.0,0.0,0.965277777777778,0.965277777777778,0.965277777777778,0.965277777777778,0.965277777777778,0.965277777777778,0.965277777777778,0.965277777777778,0.965277777777778,0.965277777777778,0.482638888888889,0.0,0.965277777777778,0.965277777777778,0.965277777777778,0.965277777777778
2022-07-03 05:00:00+00:00,0.0,0.2,1.4,3,0,6,5,False,0.0,0.0,0.0,0.9791666666666669,0.9791666666666669,0.1841666666666666,0.1836111111111111,0.9791666666666669,0.9791666666666669,0.0,0.0,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.4895833333333334,0.0,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669
2022-07-03 06:00:00+00:00,0.0,-0.3,1.0,3,0,6,6,False,0.0,0.0,0.0,0.3127777777777778,0.2983333333333334,0.0,0.0,0.983888888888889,0.983888888888889,0.0,0.0,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.4919444444444445,0.0,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889
