started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2021-12-01 06:47:49.140000+00:00,2021-12-01 06:56:50.038000+00:00,540,485,Sommerfrydhagen,langs Jens Bjelkes gate,59.911453,10.776072,527,Biskop Gunnerus' gate,ved Oslo City,59.9123341,10.752292
2021-12-01 06:48:47.239000+00:00,2021-12-01 07:06:39.307000+00:00,1072,598,Sofienbergparken nord,langs Helgesens gate,59.923229,10.766171,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509
2021-12-01 06:49:12.857000+00:00,2021-12-01 07:05:05.784000+00:00,952,433,Ila,langs Uelandsgt ved Colletts,59.931828,10.748745,580,Georg Morgenstiernes hus,ved Moltke Moes vei,59.939025551395765,10.723002619643406
2021-12-01 06:49:54.842000+00:00,2021-12-01 06:59:34.995000+00:00,580,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745
2021-12-01 06:50:46.954000+00:00,2021-12-01 06:57:41.653000+00:00,414,384,Vår Frelsers gravlund sør,langs Ullevålsveien,59.919463,10.743829,491,Brugata,ved Chr Kroghs gate,59.91366109486603,10.75729364846211
2021-12-01 06:50:59.133000+00:00,2021-12-01 07:03:33.485000+00:00,754,493,Sofienbergparken nordvest,langs Helgesens Gate,59.9243639,10.7615858,1755,Aker Brygge,ved trikkestopp,59.91118372188379,10.730034556850455
2021-12-01 06:51:19.271000+00:00,2021-12-01 07:05:04.928000+00:00,825,404,Oslo Handelsgymnasium,ved Solligata,59.914306,10.720202,502,Ullevål sykehus,langs Kirkeveien,59.9360307,10.7364516
2021-12-01 06:51:31.645000+00:00,2021-12-01 07:00:42.432000+00:00,550,403,Parkveien,ved trikkestoppet,59.921768,10.730476,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2021-12-01 06:51:38.466000+00:00,2021-12-01 06:58:53.154000+00:00,434,385,Søndre gate,ved Ankerbrua,59.918632,10.757867,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2021-12-01 06:52:09.536000+00:00,2021-12-01 07:01:03.960000+00:00,534,503,Fagerheimgata,ved Dælenenga busstopp,59.927605868377185,10.76598469881135,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618
2021-12-01 06:52:20.853000+00:00,2021-12-01 07:05:40.243000+00:00,799,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618,384,Vår Frelsers gravlund sør,langs Ullevålsveien,59.919463,10.743829
2021-12-01 06:52:32.951000+00:00,2021-12-01 06:57:26.783000+00:00,293,428,Olav Kyrres plass,ved den sveitsiske ambassade,59.9193337,10.6968953,572,Skøyen,under broen,59.92226850808104,10.679579749668129
2021-12-01 06:54:04.515000+00:00,2021-12-01 06:55:44.135000+00:00,99,614,Sinsen T-bane,langs Hans Nielsen Hauges gate,59.938863086921295,10.780603250331886,614,Sinsen T-bane,langs Hans Nielsen Hauges gate,59.938863086921295,10.780603250331886
2021-12-01 06:55:03.056000+00:00,2021-12-01 07:00:48.270000+00:00,345,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939
2021-12-01 06:55:06.169000+00:00,2021-12-01 06:59:43.562000+00:00,277,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003,468,Skillebekk,langs Drammensveien,59.912793405455375,10.710103028570302
2021-12-01 06:55:08.979000+00:00,2021-12-01 07:06:07.264000+00:00,658,462,Stensparken,ved Sporveisgata,59.92714,10.730981,607,Marcus Thranes gate,ved Akerselva,59.93277225626508,10.758594919923468
2021-12-01 06:55:43.306000+00:00,2021-12-01 07:11:53.292000+00:00,969,417,Uranienborgparken,langs Holtegata,59.922485,10.720896,627,Skøyen Stasjon,langs Hoffsveien,59.922723981014094,10.67862514536896
2021-12-01 06:56:07.750000+00:00,2021-12-01 07:06:49.876000+00:00,642,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705
2021-12-01 06:57:47.204000+00:00,2021-12-01 07:11:11.078000+00:00,803,468,Skillebekk,langs Drammensveien,59.912793405455375,10.710103028570302,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2021-12-01 06:58:19.443000+00:00,2021-12-01 06:59:51.479000+00:00,92,548,Colbjørnsens gate,ved Skovveien,59.91731888534716,10.716909039918278,548,Colbjørnsens gate,ved Skovveien,59.91731888534716,10.716909039918278
2021-12-01 06:58:27.948000+00:00,2021-12-01 07:06:23.671000+00:00,475,444,AHO,langs Maridalsveien,59.925265,10.750462,739,Hammersborg Torg,langs Møllergata,59.91652053839767,10.749202233135232
2021-12-01 06:59:06.351000+00:00,2021-12-01 07:00:46.019000+00:00,99,444,AHO,langs Maridalsveien,59.925265,10.750462,444,AHO,langs Maridalsveien,59.925265,10.750462
2021-12-01 06:59:28.442000+00:00,2021-12-01 07:06:16.059000+00:00,407,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167,737,Munkegata,langs Oslo gate,59.908255,10.7678
