,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour
2022-04-17 21:00:00+00:00,0.0,5.4,2.2,5,0,6,21,False,0.0
2022-04-17 22:00:00+00:00,0.0,4.2,1.9,4,1,6,22,False,0.0
2022-04-17 23:00:00+00:00,0.0,2.8,0.1,4,0,6,23,False,1.0
2022-04-18 00:00:00+00:00,0.0,3.8,1.3,4,0,0,0,False,0.0
2022-04-18 01:00:00+00:00,0.0,3.7,1.9,4,0,0,1,False,0.0
2022-04-18 02:00:00+00:00,0.0,3.4,1,4,0,0,2,False,0.0
2022-04-18 03:00:00+00:00,0.0,3.0,1.5,4,0,0,3,False,0.0
2022-04-18 04:00:00+00:00,0.0,2.7,0.5,4,0,0,4,False,0.0
2022-04-18 05:00:00+00:00,0.0,2.6,0.1,4,0,0,5,False,0.0
2022-04-18 06:00:00+00:00,0.0,2.4,0.6,4,0,0,6,False,0.0
2022-04-18 07:00:00+00:00,0.0,2.6,1.3,8,1,0,7,False,0.0
2022-04-18 08:00:00+00:00,0.0,2.8,0.6,8,1,0,8,False,1.0
2022-04-18 09:00:00+00:00,0.0,3.6,0.6,8,2,0,9,False,1.0
2022-04-18 10:00:00+00:00,0.0,4.9,2.5,5,5,0,10,False,2.0
2022-04-18 11:00:00+00:00,0.0,6.7,1.4,5,0,0,11,False,5.0
2022-04-18 12:00:00+00:00,0.0,8.3,2.3,5,2,0,12,False,0.0
2022-04-18 13:00:00+00:00,0.0,10.1,2.8,2,3,0,13,False,2.0
2022-04-18 14:00:00+00:00,0.0,11.3,2.1,2,1,0,14,False,3.0
2022-04-18 15:00:00+00:00,0.0,12.5,2.2,2,5,0,15,False,1.0
2022-04-18 16:00:00+00:00,0.0,13.6,1.3,2,1,0,16,False,5.0
2022-04-18 17:00:00+00:00,0.0,13.4,1.9,2,0,0,17,False,1.0
2022-04-18 18:00:00+00:00,0.0,12.5,1.9,2,2,0,18,False,0.0
2022-04-18 19:00:00+00:00,0.0,11.2,2,2,3,0,19,False,2.0
2022-04-18 20:00:00+00:00,0.0,9.4,1.8,2,0,0,20,False,3.0
2022-04-18 21:00:00+00:00,0.0,6.3,0.5,2,0,0,21,False,0.0
2022-04-18 22:00:00+00:00,0.0,4.6,0.7,0,0,0,22,False,0.0
2022-04-18 23:00:00+00:00,0.0,3.2,1.4,0,0,0,23,False,0.0
2022-04-19 00:00:00+00:00,0.0,2.6,1.3,0,0,1,0,False,0.0
2022-04-19 01:00:00+00:00,0.0,2.0,1.3,0,0,1,1,False,0.0
2022-04-19 02:00:00+00:00,0.0,1.7,2.7,0,0,1,2,False,0.0
2022-04-19 03:00:00+00:00,0.0,1.4,1.7,0,0,1,3,False,0.0
2022-04-19 04:00:00+00:00,0.0,1.2,2.1,0,2,1,4,False,0.0
2022-04-19 05:00:00+00:00,0.0,0.4,1.5,0,4,1,5,False,2.0
2022-04-19 06:00:00+00:00,0.0,2.0,1.9,0,9,1,6,False,4.0
2022-04-19 07:00:00+00:00,0.0,4.5,1.2,2,2,1,7,False,9.0
2022-04-19 08:00:00+00:00,0.0,7.2,0.9,2,4,1,8,False,2.0
2022-04-19 09:00:00+00:00,0.0,9.3,1,2,3,1,9,False,4.0
2022-04-19 10:00:00+00:00,0.0,10.8,1.5,2,1,1,10,False,3.0
2022-04-19 11:00:00+00:00,0.0,12.8,1.8,2,0,1,11,False,1.0
2022-04-19 12:00:00+00:00,0.0,14.5,1.9,2,2,1,12,False,0.0
2022-04-19 13:00:00+00:00,0.0,15.5,2.2,1,6,1,13,False,2.0
2022-04-19 14:00:00+00:00,0.0,17.2,1.8,1,8,1,14,False,6.0
2022-04-19 15:00:00+00:00,0.0,17.4,2.8,1,6,1,15,False,8.0
2022-04-19 16:00:00+00:00,0.0,17.2,2.3,0,8,1,16,False,6.0
2022-04-19 17:00:00+00:00,0.0,17.8,2.7,0,3,1,17,False,8.0
2022-04-19 18:00:00+00:00,0.0,16.9,2,0,4,1,18,False,3.0
2022-04-19 19:00:00+00:00,0.0,15.9,2,0,5,1,19,False,4.0
2022-04-19 20:00:00+00:00,0.0,10.9,1.7,0,0,1,20,False,5.0
2022-04-19 21:00:00+00:00,0.0,9.0,2.3,0,0,1,21,False,0.0
2022-04-19 22:00:00+00:00,0.0,8.2,2.7,0,1,1,22,False,0.0
2022-04-19 23:00:00+00:00,0.0,6.9,1.2,0,0,1,23,False,1.0
2022-04-20 00:00:00+00:00,0.0,6.9,2.2,0,0,2,0,False,0.0
2022-04-20 01:00:00+00:00,0.0,6.4,2.1,0,0,2,1,False,0.0
