Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month,bike_availability_396.0,dock_availability_396.0,bike_availability_549.0,dock_availability_549.0,bike_availability_477.0,dock_availability_477.0
2021-06-30 10:00:00+00:00,0.0,18.1,4.8,2,1,2,10,False,1.0,6,0.8805555555555556,0.8805555555555556,0.0,0.0,0.1936111111111111,0.4308333333333333
2021-06-30 11:00:00+00:00,0.0,19.4,4.1,2,3,2,11,False,1.0,6,0.9911111111111112,0.9911111111111112,0.3080555555555555,0.2075,0.9911111111111112,0.6697222222222223
2021-06-30 12:00:00+00:00,0.0,19.5,5.4,2,1,2,12,False,3.0,6,0.9941666666666668,0.9941666666666668,0.5908333333333333,0.8177777777777778,0.3913888888888889,0.1091666666666666
2021-06-30 13:00:00+00:00,0.0,20.1,5.6,2,4,2,13,False,1.0,6,0.7644444444444445,0.7644444444444445,0.7644444444444445,0.7644444444444445,0.0,0.0
2021-06-30 14:00:00+00:00,0.0,21.3,4.0,2,3,2,14,False,4.0,6,0.972777777777778,0.972777777777778,0.4180555555555556,0.2836111111111111,0.0,0.0
2021-06-30 15:00:00+00:00,0.0,21.9,4.2,2,3,2,15,False,3.0,6,0.9688888888888888,0.9688888888888888,0.9266666666666667,0.9688888888888888,0.6886111111111111,0.9266666666666667
2021-06-30 16:00:00+00:00,0.0,22.2,3.3,3,3,2,16,False,3.0,6,0.9797222222222222,0.9797222222222222,0.8591666666666666,0.8847222222222222,0.9797222222222222,0.9797222222222222
2021-06-30 17:00:00+00:00,0.0,22.4,3.1,3,2,2,17,False,3.0,6,0.7738888888888891,0.7738888888888891,0.7738888888888891,0.7738888888888891,0.7738888888888891,0.7738888888888891
2021-06-30 18:00:00+00:00,0.0,21.8,5.0,3,3,2,18,False,2.0,6,0.8902777777777777,0.8902777777777777,0.8902777777777777,0.8902777777777777,0.8902777777777777,0.8902777777777777
2021-06-30 19:00:00+00:00,0.0,21.5,3.7,3,1,2,19,False,3.0,6,0.9786111111111112,0.9786111111111112,0.9786111111111112,0.9786111111111112,0.9786111111111112,0.9786111111111112
2021-06-30 20:00:00+00:00,0.0,20.4,3.2,3,1,2,20,False,1.0,6,0.9797222222222222,0.9797222222222222,0.9797222222222222,0.9797222222222222,0.9797222222222222,0.9797222222222222
2021-06-30 21:00:00+00:00,0.0,18.7,3.2,3,0,2,21,False,1.0,6,0.8163888888888888,0.8163888888888888,0.8163888888888888,0.8163888888888888,0.8163888888888888,0.8163888888888888
2021-06-30 22:00:00+00:00,0.0,17.2,2.9,1,1,2,22,False,0.0,6,0.7391666666666666,0.7391666666666666,0.7391666666666666,0.7391666666666666,0.7391666666666666,0.7391666666666666
2021-06-30 23:00:00+00:00,0.0,16.7,2.2,1,0,2,23,False,1.0,6,0.8563888888888889,0.8563888888888889,0.8563888888888889,0.8563888888888889,0.8563888888888889,0.8563888888888889
2021-06-07 00:00:00+00:00,0.0,18.1,2.3,7,0,0,0,False,0.0,6,0.9616666666666668,0.9616666666666668,0.0,0.0,0.9616666666666668,0.9616666666666668
2021-06-07 01:00:00+00:00,0.3,17.6,1.1,7,0,0,1,False,0.0,6,0.9863888888888888,0.9863888888888888,0.0,0.0,0.9863888888888888,0.9863888888888888
2021-06-07 02:00:00+00:00,0.0,17.6,0.9,7,0,0,2,False,0.0,6,0.9072222222222224,0.9072222222222224,0.0,0.0,0.9072222222222224,0.9072222222222224
2021-06-07 03:00:00+00:00,0.0,17.5,0.3,7,0,0,3,False,0.0,6,0.9141666666666668,0.9141666666666668,0.0,0.0,0.9141666666666668,0.9141666666666668
2021-06-07 04:00:00+00:00,0.0,17.4,2.0,7,0,0,4,False,0.0,6,0.9138888888888888,0.9138888888888888,0.0,0.0,0.9138888888888888,0.9138888888888888
2021-06-07 05:00:00+00:00,0.0,17.6,2.2,7,0,0,5,False,0.0,6,0.9127777777777778,0.9127777777777778,0.0,0.0,0.9127777777777778,0.9127777777777778
2021-06-07 06:00:00+00:00,0.0,18.2,1.7,7,0,0,6,False,0.0,6,0.3619444444444444,0.3619444444444444,0.2916666666666666,0.3380555555555555,0.3619444444444444,0.3619444444444444
2021-06-07 07:00:00+00:00,0.0,18.4,2.9,8,1,0,7,False,0.0,6,0.3688888888888889,0.3688888888888889,0.3688888888888889,0.3688888888888889,0.3688888888888889,0.3688888888888889
2021-06-07 08:00:00+00:00,0.0,20.3,1.8,8,0,0,8,False,1.0,6,0.4619444444444444,0.4619444444444444,0.4619444444444444,0.4619444444444444,0.4619444444444444,0.4619444444444444
2021-06-07 09:00:00+00:00,7.2,16.7,1.6,8,4,0,9,False,0.0,6,0.4633333333333334,0.2386111111111111,0.085,0.0,0.4633333333333334,0.2386111111111111
2021-06-07 10:00:00+00:00,0.0,18.8,3.6,7,1,0,10,False,4.0,6,0.3213888888888889,0.6044444444444445,0.0,0.0,0.6516666666666666,0.8600000000000001
2021-06-07 11:00:00+00:00,0.0,20.1,3.4,7,1,0,11,False,1.0,6,0.8916666666666667,0.8916666666666667,0.0,0.0,0.8916666666666667,0.8916666666666667
2021-06-07 12:00:00+00:00,0.0,20.8,5.0,7,0,0,12,False,1.0,6,0.8966666666666666,0.8966666666666666,0.0,0.0,0.8966666666666666,0.8966666666666666
2021-06-07 13:00:00+00:00,0.0,21.6,4.5,7,5,0,13,False,0.0,6,0.1058333333333333,0.0,0.7161111111111111,0.8652777777777778,0.9711111111111111,0.9711111111111111
2021-06-07 14:00:00+00:00,0.0,21.8,4.1,7,8,0,14,False,5.0,6,0.2144444444444444,0.375,0.678611111111111,0.3036111111111111,0.9716666666666668,0.9716666666666668
2021-06-07 15:00:00+00:00,0.0,22.6,3.5,7,5,0,15,False,8.0,6,0.6138888888888889,0.8980555555555556,0.1163888888888888,0.545,0.8980555555555556,0.8980555555555556
2021-06-07 16:00:00+00:00,0.0,22.9,4.2,3,1,0,16,False,5.0,6,0.9113888888888888,0.9113888888888888,0.9113888888888888,0.9113888888888888,0.9113888888888888,0.9113888888888888
2021-06-07 17:00:00+00:00,0.1,22.0,3.1,3,4,0,17,False,1.0,6,0.7386111111111111,0.7386111111111111,0.7386111111111111,0.7386111111111111,0.7386111111111111,0.7386111111111111
2021-06-07 18:00:00+00:00,0.0,20.6,2.7,3,1,0,18,False,4.0,6,0.3752777777777778,0.3752777777777778,0.3752777777777778,0.3752777777777778,0.3752777777777778,0.3752777777777778
2021-06-07 19:00:00+00:00,0.1,18.3,4.6,8,2,0,19,False,1.0,6,0.4647222222222222,0.4647222222222222,0.4647222222222222,0.4647222222222222,0.4647222222222222,0.4647222222222222
2021-06-07 20:00:00+00:00,0.5,16.7,1.2,8,1,0,20,False,2.0,6,0.7011111111111111,0.7011111111111111,0.7011111111111111,0.7011111111111111,0.7011111111111111,0.7011111111111111
2021-06-07 21:00:00+00:00,1.8,16.3,2.2,8,0,0,21,False,1.0,6,0.7147222222222221,0.7147222222222221,0.7147222222222221,0.7147222222222221,0.7147222222222221,0.7147222222222221
