started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2019-12-01 10:58:15.523000+00:00,2019-12-01 11:11:11.343000+00:00,775,581,Jordalgata,mellom bussholdeplassene på Galgeberg,59.908227,10.781088,512,Ensjø T-bane,ved Ensjøveien,59.9131891,10.7897605
2019-12-01 10:58:46.770000+00:00,2019-12-01 11:00:56.931000+00:00,130,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.9152819,10.7696199,569,Botanisk hage sør-vest,ved Sars' gate,59.9177943,10.7662784
2019-12-01 10:59:09.394000+00:00,2019-12-01 11:03:40.008000+00:00,270,434,Lindern,krysset ved Kirkeveien og Stensgata,59.9358883,10.7350062,399,Uelands gate,Ved Ulvetrappen (Ilatrappen),59.929545,10.7489862
2019-12-01 11:00:01.309000+00:00,2019-12-01 11:10:06.941000+00:00,605,484,Karenlyst allé,utenfor Handelsbanken,59.92033,10.683814,519,Thomas Heftyes plass,ved Bygdøy allé,59.9185405,10.7039116
2019-12-01 11:00:02.123000+00:00,2019-12-01 11:02:57.099000+00:00,174,613,Schives gate,ved Arno Bergs plass,59.9208044,10.7140544,548,Colbjørnsens gate,ved Skovveien,59.917293,10.716796
2019-12-01 11:02:01.538000+00:00,2019-12-01 11:07:11.618000+00:00,310,521,Jess Carlsens gate,Ved Hausmanns gate,59.9186359,10.7523939,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101
2019-12-01 11:03:07.920000+00:00,2019-12-01 11:08:15.319000+00:00,307,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224,401,Schous plass,nærmest Thorvald Meyers gate,59.920259,10.760629
2019-12-01 11:03:21.473000+00:00,2019-12-01 11:08:28.774000+00:00,307,426,Gimle Kino,nedenfor Frogner Kirke,59.917202,10.708339,479,Tjuvholmen,nedenfor bussholdeplassen,59.909467,10.722509
2019-12-01 11:03:27.572000+00:00,2019-12-01 11:08:26.525000+00:00,298,548,Colbjørnsens gate,ved Skovveien,59.917293,10.716796,387,Studenterlunden,langs Karl Johan,59.914586,10.735453
2019-12-01 11:03:29.994000+00:00,2019-12-01 11:06:53.150000+00:00,203,606,Stockfleths gate,ved Griffenfeldts gate,59.9339754,10.7521029,399,Uelands gate,Ved Ulvetrappen (Ilatrappen),59.929545,10.7489862
2019-12-01 11:03:53.084000+00:00,2019-12-01 11:12:31.841000+00:00,518,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977,552,Trelastgata,ved Kong Håkon 5s gate,59.907967,10.762621
2019-12-01 11:04:45.120000+00:00,2019-12-01 11:08:41.009000+00:00,235,551,Olaf Ryes plass,ved Sofienberggata,59.922425,10.758182,412,Jakob kirke,langs Torggata,59.917866,10.754898
2019-12-01 11:05:46.980000+00:00,2019-12-01 11:07:46.735000+00:00,119,423,Schous plass,nærmest rundkjøringen,59.920335,10.760804,551,Olaf Ryes plass,ved Sofienberggata,59.922425,10.758182
2019-12-01 11:06:19.915000+00:00,2019-12-01 11:15:12.544000+00:00,532,468,Skillebekk,langs Drammensveien,59.912742,10.710136,535,Uranienborgveien,Vest for Slottsparken,59.9200421,10.726634
2019-12-01 11:07:17.182000+00:00,2019-12-01 11:14:57.698000+00:00,460,447,Kværnerbyen,ved treningssenteret,59.904473,10.786167,552,Trelastgata,ved Kong Håkon 5s gate,59.907967,10.762621
2019-12-01 11:07:26.870000+00:00,2019-12-01 11:11:17.673000+00:00,230,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117,455,Sofienbergparken sør,langs Sofienberggata,59.922337,10.7617503
2019-12-01 11:10:06.970000+00:00,2019-12-01 11:19:22.785000+00:00,555,501,Krebs' gate,ved Vogts gate,59.935995,10.765413,396,Kirkeristen,ved Torggata,59.913032,10.746681
2019-12-01 11:11:24.815000+00:00,2019-12-01 11:15:45.876000+00:00,261,400,HiOA,langs Pilestredet,59.919927,10.735428,387,Studenterlunden,langs Karl Johan,59.914586,10.735453
2019-12-01 11:11:41.888000+00:00,2019-12-01 11:23:29.552000+00:00,707,607,Marcus Thranes gate,ved Akerselva,59.9327471,10.7585697,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101
2019-12-01 11:12:59.155000+00:00,2019-12-01 11:17:00.804000+00:00,241,734,Nylandsveien,mellom Norbygata og Urtegata,59.9156603,10.7622812,412,Jakob kirke,langs Torggata,59.917866,10.754898
2019-12-01 11:15:21.596000+00:00,2019-12-01 11:21:05.625000+00:00,344,578,Hallings gate,ved Dalsbergstien,59.922777,10.738655,521,Jess Carlsens gate,Ved Hausmanns gate,59.9186359,10.7523939
2019-12-01 11:15:52.676000+00:00,2019-12-01 11:22:25.716000+00:00,393,493,Sofienbergparken nordvest,ved Toftes gate,59.9243639,10.7615858,500,Anker Hostel,ved Storgata,59.9172794,10.7581553
2019-12-01 11:19:10.492000+00:00,2019-12-01 11:33:03.840000+00:00,833,447,Kværnerbyen,ved treningssenteret,59.904473,10.786167,443,Sjøsiden ved trappen,Oslo S,59.910178,10.751824
2019-12-01 11:23:25.068000+00:00,2019-12-01 11:35:54.714000+00:00,749,744,Hallénparken,ved Vogts gate,59.9315302,10.762169,581,Jordalgata,mellom bussholdeplassene på Galgeberg,59.908227,10.781088
2019-12-01 11:24:29.348000+00:00,2019-12-01 11:29:43.950000+00:00,314,491,Brugata,ved Chr Kroghs gate,59.91366109486603,10.75729364846211,541,Langkaia,ved Rådhusgata,59.9080552,10.7479977
